"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"67"	"Rasmussen"	"2016-10-30"	"2016-11-01"	"2016-11-02T12:36:26Z"	1500	"Likely Voters"	"IVR/Online"	44	44	4	4	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26615"	"http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_30_31_november_1_2016"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"68"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	1333	"Likely Voters"	"Live Phone"	44	47	5	5	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	1
"69"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	NA	"Likely Voters - Democrat"	"Live Phone"	8	87	1	3	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	1
"70"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	NA	"Likely Voters - Republican"	"Live Phone"	83	8	5	5	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	1
"71"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	NA	"Likely Voters - independent"	"Live Phone"	46	39	9	6	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	1
"72"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	NA	"Likely Voters"	"Live Phone"	42	45	5	4	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	2
"73"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	NA	"Likely Voters - Democrat"	"Live Phone"	7	83	3	4	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	2
"74"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	NA	"Likely Voters - Republican"	"Live Phone"	81	7	4	4	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	2
"75"	"CBS/Times"	"2016-10-28"	"2016-11-01"	"2016-11-03T12:15:46Z"	NA	"Likely Voters - independent"	"Live Phone"	42	38	8	4	"http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647"	"https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed"	"Nonpartisan"	"None"	""	2
"76"	"Gravis Marketing/OANN"	"2016-10-31"	"2016-10-31"	"2016-11-04T12:47:21Z"	5360	"Registered Voters"	"IVR/Online"	50	50	NA	NA	"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-26695"	"http://www.oann.com/pollnational/"	"Sponsor"	"Rep"	""	1
"77"	"Gravis Marketing/OANN"	"2016-10-31"	"2016-10-31"	"2016-11-04T12:47:21Z"	5360	"Registered Voters"	"IVR/Online"	45	46	2	3	"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-26695"	"http://www.oann.com/pollnational/"	"Sponsor"	"Rep"	""	2
"78"	"Lucid/The Times-Picayune"	"2016-10-29"	"2016-10-31"	"2016-11-01T18:05:16Z"	866	"Likely Voters"	"Internet"	40	42	2	10	"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26602"	"https://luc.id/2016-presidential-tracker/"	"Nonpartisan"	"None"	""	1
"79"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	1772	"Likely Voters"	"Internet"	43	46	NA	11	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	1
"80"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	661	"Likely Voters - Democrat"	"Internet"	6	88	NA	6	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	1
"81"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	601	"Likely Voters - Republican"	"Internet"	86	8	NA	6	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	1
"82"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	510	"Likely Voters - independent"	"Internet"	39	38	NA	23	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	1
"83"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	1772	"Likely Voters"	"Internet"	39	42	5	6	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	2
"84"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	661	"Likely Voters - Democrat"	"Internet"	5	81	5	4	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	2
"85"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	601	"Likely Voters - Republican"	"Internet"	82	6	3	5	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	2
"86"	"Politico/Morning Consult"	"2016-10-29"	"2016-10-30"	"2016-10-31T11:49:31Z"	510	"Likely Voters - independent"	"Internet"	32	33	8	12	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556"	"http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519"	"Nonpartisan"	"None"	""	2
"87"	"Politico/Morning Consult"	"2016-10-27"	"2016-10-30"	"2016-11-03T15:33:20Z"	1249	"Likely Voters"	"Live Phone"	47	52	NA	1	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26662"	"https://morningconsult.com/wp-content/uploads/2016/11/MCModeStudyFinalToplines.pdf"	"Nonpartisan"	"None"	""	1
"88"	"UPI/CVOTER"	"2016-10-24"	"2016-10-30"	"2016-11-01T15:51:21Z"	1299	"Likely Voters"	"Internet"	48	49	3	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26598"	"https://www.documentcloud.org/documents/3211544-UPI-CVoter-30-Oct-2016.html"	"Nonpartisan"	"None"	""	1
"89"	"NBC/SurveyMonkey"	"2016-10-24"	"2016-10-30"	"2016-10-31T20:12:40Z"	40816	"Likely Voters"	"Internet"	44	51	NA	5	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26584"	"https://www.scribd.com/document/329549003/NBC-News-SurveyMonkey-Toplines-and-Methodology-1024-1030?secret_password=LnCL1BQpi23OCLNwYALQ"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?"	1
"90"	"NBC/SurveyMonkey"	"2016-10-24"	"2016-10-30"	"2016-10-31T20:12:40Z"	40816	"Likely Voters"	"Internet"	41	47	3	2	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26584"	"https://www.scribd.com/document/329549003/NBC-News-SurveyMonkey-Toplines-and-Methodology-1024-1030?secret_password=LnCL1BQpi23OCLNwYALQ"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates for whom would you vote?"	2
"91"	"ABC/Post"	"2016-10-26"	"2016-10-29"	"2016-10-31T11:42:49Z"	1695	"Likely Voters"	"Live Phone"	45	46	4	2	"http://elections.huffingtonpost.com/pollster/polls/abc-post-26555"	"https://www.washingtonpost.com/news/the-fix/wp/2016/10/31/clinton-loses-popularity-edge-in-tight-race-with-trump-new-post-abc-tracking-poll-finds/"	"Nonpartisan"	"None"	""	1
"92"	"IBD/TIPP"	"2016-10-24"	"2016-10-29"	"2016-10-30T14:40:50Z"	1039	"Likely Voters"	"Live Phone"	42	44	4	4	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-26550"	"http://www.investors.com/politics/ibd-tipp-presidential-election-poll/"	"Nonpartisan"	"None"	""	1
"93"	"Lucid/The Times-Picayune"	"2016-10-26"	"2016-10-28"	"2016-10-31T17:48:32Z"	865	"Likely Voters"	"Internet"	40	43	3	8	"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26580"	"https://luc.id/2016-presidential-tracker/"	"Nonpartisan"	"None"	""	1
"94"	"Rasmussen"	"2016-10-25"	"2016-10-27"	"2016-10-28T13:00:11Z"	1500	"Likely Voters"	"IVR/Online"	45	45	4	2	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26517"	"http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_25_27_2016"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"95"	"Saint Leo University"	"2016-10-22"	"2016-10-26"	"2016-10-28T17:28:16Z"	1050	"Likely Voters"	"Internet"	34	45	2	12	"http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-26530"	"http://polls.saintleo.edu/wp-content/uploads/2016/10/SLU-Polling-Institute-Report-October-National.pdf"	"Nonpartisan"	"None"	"If the November presidential election was held today between Hillary Clinton, Donald Trump, Gary Johnson and Jill Stein, which candidate would you support or which have you already supported in early voting?"	1
"96"	"YouGov/Economist"	"2016-10-22"	"2016-10-26"	"2016-10-27T17:52:01Z"	1209	"Likely Voters"	"Internet"	41	46	3	7	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504"	"https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"97"	"YouGov/Economist"	"2016-10-22"	"2016-10-26"	"2016-10-27T17:52:01Z"	501	"Likely Voters - Democrat"	"Internet"	4	91	1	3	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504"	"https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"98"	"YouGov/Economist"	"2016-10-22"	"2016-10-26"	"2016-10-27T17:52:01Z"	305	"Likely Voters - Republican"	"Internet"	82	7	2	6	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504"	"https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"99"	"YouGov/Economist"	"2016-10-22"	"2016-10-26"	"2016-10-27T17:52:01Z"	403	"Likely Voters - independent"	"Internet"	45	31	5	11	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504"	"https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"100"	"Lucid/The Times-Picayune"	"2016-10-23"	"2016-10-25"	"2016-10-26T19:10:12Z"	875	"Likely Voters"	"Internet"	39	43	2	10	"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26482"	"https://luc.id/2016-presidential-tracker/"	"Nonpartisan"	"None"	""	1
"101"	"ABC/Post"	"2016-10-22"	"2016-10-25"	"2016-10-27T12:21:38Z"	1135	"Likely Voters"	"Live Phone"	42	48	1	3	"http://elections.huffingtonpost.com/pollster/polls/abc-post-26490"	"http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-tracking-poll-october-22-25/2111/"	"Nonpartisan"	"None"	""	1
"102"	"FOX"	"2016-10-22"	"2016-10-25"	"2016-10-26T22:34:49Z"	1221	"Likely Voters"	"Live Phone"	41	44	4	4	"http://elections.huffingtonpost.com/pollster/polls/fox-26488"	"http://www.foxnews.com/politics/interactive/2016/10/26/fox-news-poll-october-26-2016/"	"Nonpartisan"	"None"	""	1
"103"	"FOX"	"2016-10-22"	"2016-10-25"	"2016-10-26T22:34:49Z"	NA	"Likely Voters - Democrat"	"Live Phone"	8	83	4	4	"http://elections.huffingtonpost.com/pollster/polls/fox-26488"	"http://www.foxnews.com/politics/interactive/2016/10/26/fox-news-poll-october-26-2016/"	"Nonpartisan"	"None"	""	1
"104"	"FOX"	"2016-10-22"	"2016-10-25"	"2016-10-26T22:34:49Z"	NA	"Likely Voters - Republican"	"Live Phone"	81	6	3	4	"http://elections.huffingtonpost.com/pollster/polls/fox-26488"	"http://www.foxnews.com/politics/interactive/2016/10/26/fox-news-poll-october-26-2016/"	"Nonpartisan"	"None"	""	1
"105"	"FOX"	"2016-10-22"	"2016-10-25"	"2016-10-26T22:34:49Z"	NA	"Likely Voters - independent"	"Live Phone"	41	28	9	7	"http://elections.huffingtonpost.com/pollster/polls/fox-26488"	"http://www.foxnews.com/politics/interactive/2016/10/26/fox-news-poll-october-26-2016/"	"Nonpartisan"	"None"	""	1
"106"	"Pew"	"2016-10-20"	"2016-10-25"	"2016-10-27T19:03:34Z"	2120	"Registered Voters"	"Live Phone"	40	46	5	4	"http://elections.huffingtonpost.com/pollster/polls/pew-26507"	"http://www.people-press.org/2016/10/27/as-election-nears-voters-divided-over-democracy-and-respect/"	"Nonpartisan"	"None"	""	1
"107"	"CNBC"	"2016-10-21"	"2016-10-24"	"2016-10-27T13:24:46Z"	NA	"Likely Voters"	"Live Phone"	34	43	6	10	"http://elections.huffingtonpost.com/pollster/polls/cnbc-26497"	"http://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2016/10/27/survey.pdf"	"Nonpartisan"	"None"	""	1
"108"	"ABC News"	"2016-10-21"	"2016-10-24"	"2016-10-26T12:23:43Z"	1119	"Likely Voters"	"Live Phone"	40	49	4	2	"http://elections.huffingtonpost.com/pollster/polls/abc-news-26436"	"http://www.langerresearch.com/wp-content/uploads/1184a42016ElectionTrackingNo4.pdf"	"Nonpartisan"	"None"	""	1
"109"	"GQR (D-Democracy Corps)"	"2016-10-21"	"2016-10-24"	"2016-10-25T20:07:04Z"	900	"Likely Voters"	"Live Phone"	38	50	2	3	"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-26432"	"http://www.democracycorps.com/National-Surveys/clinton-in-12-point-lead-potential-for-downballot-gains/"	"Sponsor"	"Dem"	"Thinking about the election for President in November, if the election for President were held today, would you be voting for -- Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, or Green Party candidate Jill Stein?"	1
"110"	"AP-GfK (web)"	"2016-10-20"	"2016-10-24"	"2016-10-26T21:04:02Z"	1212	"Likely Voters"	"Internet"	37	51	2	4	"http://elections.huffingtonpost.com/pollster/polls/ap-gfk-web-26484"	"http://ap-gfkpoll.com/main/wp-content/uploads/2016/10/October-2016-AP-GfK-Poll-Topline_Campaign.pdf"	"Nonpartisan"	"None"	""	1
"111"	"Suffolk/USA Today"	"2016-10-20"	"2016-10-24"	"2016-10-26T18:21:34Z"	1000	"Likely Voters"	"Live Phone"	39	49	NA	12	"http://elections.huffingtonpost.com/pollster/polls/suffolk-usa-today-26449"	"http://www.suffolk.edu/academics/10741.php"	"Nonpartisan"	"None"	"If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean toward?"	1
"112"	"Suffolk/USA Today"	"2016-10-20"	"2016-10-24"	"2016-10-26T18:21:34Z"	382	"Likely Voters - Democrat"	"Live Phone"	3	92	NA	5	"http://elections.huffingtonpost.com/pollster/polls/suffolk-usa-today-26449"	"http://www.suffolk.edu/academics/10741.php"	"Nonpartisan"	"None"	"If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean toward?"	1
"113"	"Suffolk/USA Today"	"2016-10-20"	"2016-10-24"	"2016-10-26T18:21:34Z"	322	"Likely Voters - Republican"	"Live Phone"	83	8	NA	9	"http://elections.huffingtonpost.com/pollster/polls/suffolk-usa-today-26449"	"http://www.suffolk.edu/academics/10741.php"	"Nonpartisan"	"None"	"If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean toward?"	1
"114"	"Suffolk/USA Today"	"2016-10-20"	"2016-10-24"	"2016-10-26T18:21:34Z"	280	"Likely Voters - independent"	"Live Phone"	38	39	NA	23	"http://elections.huffingtonpost.com/pollster/polls/suffolk-usa-today-26449"	"http://www.suffolk.edu/academics/10741.php"	"Nonpartisan"	"None"	"If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean toward?"	1
"115"	"Suffolk/USA Today"	"2016-10-20"	"2016-10-24"	"2016-10-26T18:21:34Z"	1000	"Likely Voters"	"Live Phone"	38	47	2	9	"http://elections.huffingtonpost.com/pollster/polls/suffolk-usa-today-26449"	"http://www.suffolk.edu/academics/10741.php"	"Nonpartisan"	"None"	"Your state’s presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean toward?"	2
"116"	"Suffolk/USA Today"	"2016-10-20"	"2016-10-24"	"2016-10-26T18:21:34Z"	382	"Likely Voters - Democrat"	"Live Phone"	4	89	2	4	"http://elections.huffingtonpost.com/pollster/polls/suffolk-usa-today-26449"	"http://www.suffolk.edu/academics/10741.php"	"Nonpartisan"	"None"	"Your state’s presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean toward?"	2
"117"	"Suffolk/USA Today"	"2016-10-20"	"2016-10-24"	"2016-10-26T18:21:34Z"	322	"Likely Voters - Republican"	"Live Phone"	80	8	2	7	"http://elections.huffingtonpost.com/pollster/polls/suffolk-usa-today-26449"	"http://www.suffolk.edu/academics/10741.php"	"Nonpartisan"	"None"	"Your state’s presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean toward?"	2
